benchmark,kind,missing_gt,crashed,timed_out,time,exec_time,solver_time,detected_all,expected_results,actual_results,shellcheck_codes,line_numbers,ast_nodes_total,ast_nodes_interpreted,ast_coverage_pct
/users/vagos/resash/benchmarks/milestone_1/loop_once-useless_test/posix.sh,buggy,False,False,False,0.19214549998287112,0.19214549998287112,13.91044207289815,True,L6:loop_once,L6:loop_once;L11:del_user_dir;L11:data_loss,,6;11;11,19,18,94.73684210526316
/users/vagos/resash/benchmarks/milestone_1/loop_once-useless_test/fixed.sh,fixed,False,False,True,6.079350785003044,6.079350785003044,15.002111283014528,True,L6:loop_once,L10:word_split;L10:data_loss,,10;10,19,18,94.73684210526316
/users/vagos/resash/benchmarks/milestone_1/redir_to_func-redir_to_func/posix.sh,buggy,False,False,False,0.10323034401517361,0.10323034401517361,1.0563887869939208,True,L25:redir_func;L25:redir_func,L12:unbound;L12:unbound;L12:unbound;L18:unbound;L18:unbound;L18:unbound;L22:unbound;L22:unbound;L22:unbound;L25:redir_func;L25:redir_func;L28:cmd_expected_path_state,;,12;12;12;18;18;18;22;22;22;25;25;28,40,40,100.0
/users/vagos/resash/benchmarks/milestone_1/redir_to_func-redir_to_func/fixed.sh,fixed,False,False,True,3.8381480899406597,3.8381480899406597,15.001681228051893,True,L25:redir_func;L25:redir_func,L22:unbound;L22:unbound;L22:unbound;L28:cmd_expected_path_state;L39:data_loss,;,22;22;22;28;39,57,57,100.0
/users/vagos/resash/benchmarks/milestone_1/unset_var_1/posix.sh,buggy,False,False,True,23.808023803052492,23.808023803052492,15.014540939009748,True,L57:unbound;L60:unbound,L37:unbound;L37:cmd_expected_path_state;L57:unbound;L60:unbound,SC2154;SC2154,37;37;57;60,135,124,91.85185185185185
/users/vagos/resash/benchmarks/milestone_1/unset_var_1/fixed.sh,fixed,False,False,True,23.80368397210259,23.80368397210259,15.00384554604534,True,L57:unbound;L60:unbound,L37:unbound;L37:cmd_expected_path_state,SC2154;SC2154,37;37,135,124,91.85185185185185
/users/vagos/resash/benchmarks/milestone_1/unset_var_1/variants/bug-init_func.sh,buggy_variant,False,False,True,24.07501469703857,24.07501469703857,15.00939635001123,True,L62:unbound;L65:unbound,L42:unbound;L42:cmd_expected_path_state;L62:unbound;L65:unbound,SC2154;SC2154,42;42;62;65,141,125,88.65248226950355
/users/vagos/resash/benchmarks/milestone_1/unset_var_1/variants/fix-init_func.sh,fixed_variant,False,False,True,16.161928143934347,16.161928143934347,15.005906573031098,True,L66:unbound;L69:unbound,L46:unbound;L46:cmd_expected_path_state,SC2154;SC2154,46;46,145,111,76.55172413793103
/users/vagos/resash/benchmarks/milestone_1/const_loop/posix.sh,buggy,False,False,True,15.148991792928427,15.148991792928427,15.007752871024422,False,L11:infinite_loop,,,,23,23,100.0
/users/vagos/resash/benchmarks/milestone_1/const_loop/fixed.sh,fixed,False,False,True,16.25191096495837,16.25191096495837,15.144728177925572,True,L11:infinite_loop,,,,30,30,100.0
/users/vagos/resash/benchmarks/milestone_1/const_loop/variants/fix-const_test.sh,fixed_variant,False,False,True,14.84936764696613,14.84936764696613,15.00186358904466,True,L11:infinite_loop,,,,32,32,100.0
/users/vagos/resash/benchmarks/web_forums/claude4/posix.sh,buggy,False,False,False,0.01655073300935328,0.01655073300935328,0.1049092389876023,True,L5:data_loss,L5:data_loss,,5,4,4,100.0
/users/vagos/resash/benchmarks/web_forums/claude4/fixed.sh,fixed,False,False,False,0.0125735990004614,0.0125735990004614,0.022575111011974514,True,L5:data_loss,,,,4,4,100.0
/users/vagos/resash/benchmarks/web_forums/xargs_accident_rm/posix.sh,buggy,False,False,False,0.04439846891909838,0.04439846891909838,2.4445897160330787,True,L2:cmd_expected_path_state;L1:unexpected_stdin,L1:unexpected_stdin;L2:cmd_expected_path_state,;,1;2,4,4,100.0
/users/vagos/resash/benchmarks/web_forums/xargs_accident_rm/fixed.sh,fixed,False,False,False,0.003177584963850677,0.003177584963850677,0.005816722055897117,True,L2:cmd_expected_path_state;L1:unexpected_stdin,,;,,0,0,0.0
/users/vagos/resash/benchmarks/web_forums/move_home/posix.sh,buggy,False,False,False,0.013450141064822674,0.013450141064822674,0.06522155890706927,True,L0:del_user_dir,L0:del_user_dir,,0,1,1,100.0
/users/vagos/resash/benchmarks/web_forums/move_home/fixed.sh,fixed,False,False,False,0.0034486210206523538,0.0034486210206523538,0.00612211599946022,True,L0:del_user_dir,,,,0,0,0.0
/users/vagos/resash/benchmarks/web_forums/troll/posix.sh,buggy,False,False,False,0.01395631197374314,0.01395631197374314,0.01147705502808094,True,L3:capturing_empty_output;L1:del_sys_file,L1:del_sys_file;L3:capturing_empty_output,;,1;3,2,2,100.0
/users/vagos/resash/benchmarks/web_forums/troll/fixed.sh,fixed,False,False,False,0.0008518309332430363,0.0008518309332430363,0.005713480990380049,True,L3:capturing_empty_output;L1:del_sys_file,,;,,0,0,0.0
/users/vagos/resash/benchmarks/web_forums/claude2/posix.sh,buggy,False,False,False,0.04124106199014932,0.04124106199014932,1.704572913935408,True,L3:cmd_expected_path_state;L5:del_sys_file,L3:cmd_expected_path_state;L4:cmd_expected_path_state;L5:del_sys_file,;,3;4;5,3,3,100.0
/users/vagos/resash/benchmarks/web_forums/claude2/fixed.sh,fixed,False,False,False,0.04835058702155948,0.04835058702155948,2.370934778940864,False,L3:cmd_expected_path_state;L5:del_sys_file,L3:cmd_expected_path_state;L4:cmd_expected_path_state;L5:del_sys_file,;,3;4;5,3,3,100.0
/users/vagos/resash/benchmarks/web_forums/unset_var-cmd_always_fails/posix.sh,buggy,False,False,True,123.08555234596133,123.08555234596133,15.255335901980288,True,L9:unbound;L16:command_can_only_fail,L7:unbound;L9:unbound;L14:unbound;L16:command_can_only_fail;L16:cmd_expected_path_state,SC2153;,7;9;14;16;16,25,24,96.0
/users/vagos/resash/benchmarks/web_forums/unset_var-cmd_always_fails/fixed.sh,fixed,False,False,True,16.300758227007464,16.300758227007464,15.00891935499385,True,L9:unbound;L16:command_can_only_fail,L7:unbound;L14:unbound,SC2153;,7;14,25,14,56.0
/users/vagos/resash/benchmarks/web_forums/unset_var-cmd_always_fails/variants/bug-assign_later.sh,buggy_variant,False,False,True,85.06857218802907,85.06857218802907,15.064587639062665,True,L9:unbound;L16:command_can_only_fail,L7:unbound;L9:unbound;L14:unbound;L16:command_can_only_fail;L16:cmd_expected_path_state,SC2153;,7;9;14;16;16,27,24,88.88888888888889
/users/vagos/resash/benchmarks/web_forums/claude_wipe/posix.sh,buggy,False,False,False,0.018744294997304678,0.018744294997304678,0.44031432608608156,True,L0:del_user_dir,L0:del_user_dir,,0,1,1,100.0
/users/vagos/resash/benchmarks/web_forums/claude_wipe/fixed.sh,fixed,False,False,False,0.020878381095826626,0.020878381095826626,0.32360798900481313,True,L0:del_user_dir,,,,1,1,100.0
/users/vagos/resash/benchmarks/web_forums/empty_path/posix.sh,buggy,False,False,True,10.542960474034771,10.542960474034771,15.001721823005937,True,L21:not_a_command;L22:not_a_command;L23:not_a_command;L24:not_a_command;L25:not_a_command;L26:not_a_command;L27:not_a_command;L28:not_a_command;L29:not_a_command;L30:not_a_command;L31:not_a_command;L32:not_a_command,L21:not_a_command;L22:not_a_command;L23:not_a_command;L24:not_a_command;L25:not_a_command;L26:not_a_command;L27:not_a_command;L28:not_a_command;L29:not_a_command;L30:not_a_command;L31:not_a_command;L32:not_a_command,;;;;;;;;;;;,21;22;23;24;25;26;27;28;29;30;31;32,13,13,100.0
/users/vagos/resash/benchmarks/web_forums/empty_path/fixed.sh,fixed,False,False,True,10.633713272050954,10.633713272050954,15.000811034929939,True,L21:not_a_command;L22:not_a_command;L23:not_a_command;L24:not_a_command;L25:not_a_command;L26:not_a_command;L27:not_a_command;L28:not_a_command;L29:not_a_command;L30:not_a_command;L31:not_a_command;L32:not_a_command,,;;;;;;;;;;;,,12,12,100.0
/users/vagos/resash/benchmarks/web_forums/xargs_del_files/posix.sh,buggy,False,False,False,0.04987117100972682,0.04987117100972682,0.47381891298573464,True,L2:cmd_expected_path_state,L2:cmd_expected_path_state,,2,4,4,100.0
/users/vagos/resash/benchmarks/web_forums/xargs_del_files/fixed.sh,fixed,False,False,False,0.048760240082629025,0.048760240082629025,0.47465519001707435,False,L2:cmd_expected_path_state,L2:cmd_expected_path_state,,2,4,4,100.0
/users/vagos/resash/benchmarks/web_forums/accident/posix.sh,buggy,False,False,False,0.031205754028633237,0.031205754028633237,1.0710738070774823,True,L3:cmd_expected_path_state;L2:del_sys_file;L3:del_sys_file,L2:del_sys_file;L3:del_sys_file;L3:cmd_expected_path_state,;;,2;3;3,2,2,100.0
/users/vagos/resash/benchmarks/web_forums/accident/fixed.sh,fixed,False,False,False,0.08481872000265867,0.08481872000265867,3.214647272019647,False,L3:cmd_expected_path_state;L2:del_sys_file;L3:del_sys_file,L1:cmd_expected_path_state;L2:del_sys_file;L3:del_sys_file;L3:cmd_expected_path_state,;;,1;2;3;3,3,3,100.0
/users/vagos/resash/benchmarks/web_forums/delete_home_user/posix.sh,buggy,False,False,False,0.01303548098076135,0.01303548098076135,0.24825739103835076,True,L2:del_user_dir,L2:del_user_dir,,2,1,1,100.0
/users/vagos/resash/benchmarks/web_forums/delete_home_user/fixed.sh,fixed,False,False,False,0.003111243946477771,0.003111243946477771,0.005618131021037698,True,L2:del_user_dir,,,,0,0,0.0
/users/vagos/resash/benchmarks/web_forums/claude3/posix.sh,buggy,False,False,False,0.09416373702697456,0.09416373702697456,8.57777667301707,True,L2:cmd_expected_path_state;L5:data_loss,L2:cmd_expected_path_state;L5:data_loss,;,2;5,7,7,100.0
/users/vagos/resash/benchmarks/web_forums/claude3/fixed.sh,fixed,False,False,False,0.00723193003796041,0.00723193003796041,0.009223831933923066,True,L2:cmd_expected_path_state;L5:data_loss,,;,,0,0,0.0
/users/vagos/resash/benchmarks/web_forums/capturing_empty_output/posix.sh,buggy,False,False,False,0.06640400004107505,0.06640400004107505,0.08287931000813842,True,L10:capturing_empty_output,L10:capturing_empty_output,,10,18,18,100.0
/users/vagos/resash/benchmarks/web_forums/capturing_empty_output/fixed.sh,fixed,False,False,False,0.06741507002152503,0.06741507002152503,0.08185721293557435,True,L10:capturing_empty_output,,,,18,18,100.0
/users/vagos/resash/benchmarks/web_forums/unexpected_stdin/posix.sh,buggy,False,False,False,0.06103925092611462,0.06103925092611462,0.2073425779817626,True,L3:unexpected_stdin;L4:unexpected_stdin,L3:unexpected_stdin;L4:unexpected_stdin,;,3;4,23,23,100.0
/users/vagos/resash/benchmarks/web_forums/unexpected_stdin/fixed.sh,fixed,False,False,False,0.055167241021990776,0.055167241021990776,0.24619845999404788,True,L3:unexpected_stdin;L4:unexpected_stdin,,;,,23,23,100.0
/users/vagos/resash/benchmarks/web_forums/delete_slash/posix.sh,buggy,False,False,False,0.015518984058871865,0.015518984058871865,0.2550675410311669,True,L3:del_sys_file,L3:del_sys_file,,3,1,1,100.0
/users/vagos/resash/benchmarks/web_forums/delete_slash/fixed.sh,fixed,False,False,False,0.00388801796361804,0.00388801796361804,0.005921980948187411,True,L3:del_sys_file,,,,0,0,0.0
/users/vagos/resash/benchmarks/web_forums/silly_q/posix.sh,buggy,False,False,False,0.07671956403646618,0.07671956403646618,1.7534381470177323,True,L5:cmd_expected_path_state;L6:cmd_expected_path_state;L7:cmd_expected_path_state;L8:cmd_expected_path_state,L5:cmd_expected_path_state;L6:cmd_expected_path_state;L6:cmd_expected_path_state;L7:cmd_expected_path_state;L7:cmd_expected_path_state;L8:cmd_expected_path_state;L8:cmd_expected_path_state,;;;,5;6;6;7;7;8;8,4,4,100.0
/users/vagos/resash/benchmarks/web_forums/silly_q/fixed.sh,fixed,False,False,False,0.073478396050632,0.073478396050632,2.439544370980002,True,L5:cmd_expected_path_state;L6:cmd_expected_path_state;L7:cmd_expected_path_state;L8:cmd_expected_path_state,,;;;,,4,4,100.0
/users/vagos/resash/benchmarks/web_forums/posix2/posix.sh,buggy,False,False,False,0.018155663972720504,0.018155663972720504,0.16313717095181346,True,L3:cmd_expected_path_state,L3:cmd_expected_path_state,,3,5,5,100.0
/users/vagos/resash/benchmarks/web_forums/posix2/fixed.sh,fixed,False,False,False,0.0010746549814939499,0.0010746549814939499,0.0056376300053671,True,L3:cmd_expected_path_state,,,,0,0,0.0
/users/vagos/resash/benchmarks/web_forums/find_rm/posix.sh,buggy,False,False,False,0.02242410194594413,0.02242410194594413,0.5535005079582334,True,L2:del_sys_file;L2:word_split_del_sys_file,L2:del_sys_file;L2:word_split_del_sys_file,;,2;2,1,1,100.0
/users/vagos/resash/benchmarks/web_forums/find_rm/fixed.sh,fixed,False,False,False,0.004012292018160224,0.004012292018160224,0.00563587702345103,True,L2:del_sys_file;L2:word_split_del_sys_file,,;,,0,0,0.0
/users/vagos/resash/benchmarks/web_forums/rm_root_2/posix.sh,buggy,False,False,True,15.855312829022296,15.855312829022296,15.01136450888589,False,L24:word_split_del_sys_file,L12:cmd_expected_path_state,SC2115,12,52,41,78.84615384615384
/users/vagos/resash/benchmarks/web_forums/rm_root_2/fixed.sh,fixed,False,False,True,15.776351638021879,15.776351638021879,15.003808183013462,True,L24:word_split_del_sys_file,L12:cmd_expected_path_state,SC2115,12,52,41,78.84615384615384
/users/vagos/resash/benchmarks/web_forums/rm_root_2/variants/bug-move_trailing_slash.sh,buggy_variant,False,False,True,15.688813463086262,15.688813463086262,15.016945861047134,False,L24:word_split_del_sys_file,L11:data_loss;L12:cmd_expected_path_state,SC2115,11;12,52,41,78.84615384615384
/users/vagos/resash/benchmarks/web_forums/rm_root_2/variants/fix-if_z_exit.sh,fixed_variant,False,False,True,16.095073404023424,16.095073404023424,15.00763357593678,True,L25:word_split_del_sys_file,L11:data_loss;L12:cmd_expected_path_state,SC2115,11;12,56,45,80.35714285714286
/users/vagos/resash/benchmarks/web_forums/claude6/posix.sh,buggy,False,False,False,0.018636538996361196,0.018636538996361196,0.7838618770474568,True,L0:del_user_dir,L0:del_user_dir,,0,3,3,100.0
/users/vagos/resash/benchmarks/web_forums/claude6/fixed.sh,fixed,False,False,False,0.015613152994774282,0.015613152994774282,0.8480283040553331,True,L0:del_user_dir,L3:cmd_expected_path_state,,3,5,5,100.0
/users/vagos/resash/benchmarks/web_forums/replacement/posix.sh,buggy,False,False,False,0.04451474000234157,0.04451474000234157,3.1427505469182506,True,L5:data_loss,L5:data_loss,,5,5,5,100.0
/users/vagos/resash/benchmarks/web_forums/replacement/fixed.sh,fixed,False,False,False,0.003233848954550922,0.003233848954550922,0.005950564052909613,True,L5:data_loss,,,,0,0,0.0
/users/vagos/resash/benchmarks/web_forums/unset_var/posix.sh,buggy,False,False,False,0.05056013900320977,0.05056013900320977,0.6963769120629877,True,L5:unbound,L5:unbound,SC2031,5,6,6,100.0
/users/vagos/resash/benchmarks/web_forums/unset_var/fixed.sh,fixed,False,False,False,0.09391091100405902,0.09391091100405902,1.8102900920202956,True,L5:unbound,,SC2031,,7,7,100.0
/users/vagos/resash/benchmarks/web_forums/unset_var/variants/bug-set_in_func.sh,buggy_variant,False,False,False,0.056235467083752155,0.056235467083752155,0.925488775013946,True,L5:unbound,L5:unbound;L6:unbound,SC2031,5;6,8,8,100.0
/users/vagos/resash/benchmarks/web_forums/unset_var/variants/fix-init_func.sh,fixed_variant,False,False,True,0.3057709080167115,0.3057709080167115,15.001885616104119,True,L13:unbound,,SC2031,,15,15,100.0
/users/vagos/resash/benchmarks/web_forums/for_mv/posix.sh,buggy,False,False,False,0.01854071393609047,0.01854071393609047,0.09367185307200998,False,L14:cmd_expected_path_state,L10:loop_once,,10,13,13,100.0
