benchmark                                                    timed_out time                 exec_time            solver_time
benchmarks/commits/unset_var_set_u_2/posix.sh                False     0.06197979091666639  0.04007845791056752  0.021901333006098866
benchmarks/commits/makefile/posix.sh                         False     1.0158484580460936   0.7464610000606626   0.26938745798543096
benchmarks/commits/debootstrap_2/posix.sh                    True      10.914931375067681   10.914847624953836   8.375011384487152e-05
benchmarks/commits/debootstrap/posix.sh                      True      10.464371082838625   10.464289624942467   8.145789615809917e-05
benchmarks/commits/const_cond/posix.sh                       False     0.5512586659751832   0.5511581250466406   0.00010054092854261398
benchmarks/commits/unset_var_set_u_1/posix.sh                True      15.518681999994442   5.499026292003691    10.01965570799075
benchmarks/commits/ignored_command_v/posix.sh                True      10.26627091690898    10.266186707885936   8.42090230435133e-05
benchmarks/commits/unset_var_3/posix.sh                      True      18.49784258310683    7.206490708049387    11.291351875057444
benchmarks/commits/unset_var_2/posix.sh                      False     0.09316104091703892  0.0657975000794977   0.027363540837541223
benchmarks/commits/unset_var_5/posix.sh                      False     10.639383624773473   9.534172749845311    1.1052108749281615
benchmarks/commits/unset_func/posix.sh                       False     0.5411538749467582   0.5410734999459237   8.037500083446503e-05
benchmarks/milestone_2/unset_var-const_if-dead_code/posix.sh False     0.033485583029687405 0.030905083054676652 0.0025804999750107527
benchmarks/milestone_2/loop_once-loop_once/posix.sh          False     0.1342925000935793   0.13420395809225738  8.854200132191181e-05
benchmarks/milestone_2/rm_root/posix.sh                      False     0.08663912396878004  0.07637929101474583  0.01025983295403421
benchmarks/milestone_2/loop_once/posix.sh                    False     0.012860083021223545 0.012795832939445972 6.425008177757263e-05
benchmarks/high_profile/c02-n/posix.sh                       True      10.039589582942426   10.039511540904641   7.804203778505325e-05
benchmarks/high_profile/c01-bumblebee/posix.sh               True      10.245251207845286   10.245159124955535   9.208288975059986e-05
benchmarks/high_profile/c03-backup_manager/posix.sh          True      17.49426516587846    17.494163000024855   0.00010216585360467434
benchmarks/high_profile/w00-itunes/posix.sh                  False     0.038466500118374825 0.026322042103856802 0.012144458014518023
benchmarks/high_profile/w01-squid/posix.sh                   True      10.051524750888348   10.05144483409822    7.991679012775421e-05
benchmarks/high_profile/c00-steam/posix.sh                   True      10.172786166891456   10.172696084016934   9.008287452161312e-05
benchmarks/web_forums/rm_root_2/posix.sh                     True      10.745053041959181   10.744969750056043   8.32919031381607e-05
benchmarks/web_forums/capturing_empty_output/posix.sh        False     0.036896915873512626 0.036831374978646636 6.554089486598969e-05
benchmarks/web_forums/unexpected_stdin/posix.sh              False     0.12171833403408527  0.0761021669022739   0.04561616713181138
benchmarks/web_forums/unset_var-cmd_always_fails/posix.sh    False     1.5951100417878479   0.8540474998299032   0.7410625419579446
benchmarks/web_forums/unset_var/posix.sh                     False     0.020960832946002483 0.017243457958102226 0.003717374987900257
benchmarks/simple_fs/cd_into_file/posix.sh                   False     0.8321663341484964   0.295842417050153    0.5363239170983434
benchmarks/simple_fs/access_after_mv/posix.sh                False     1.7544784168712795   0.6909303748980165   1.063548041973263
benchmarks/simple_fs/overwrite_file/posix.sh                 False     0.07080812519416213  0.05481175007298589  0.015996375121176243
benchmarks/simple_fs/overwrite_file_4/posix.sh               False     0.104234374826774    0.07864549988880754  0.025588874937966466
benchmarks/simple_fs/overwrite_file_3/posix.sh               False     0.4130405408795923   0.27086158306337893  0.14217895781621337
benchmarks/simple_fs/overwrite_file_2/posix.sh               False     0.14742366806603968  0.06356595898978412  0.08385770907625556
benchmarks/simple_fs/access_del_resource/posix.sh            False     0.17362579191103578  0.12360854190774262  0.05001725000329316
benchmarks/milestone_1/const_loop/posix.sh                   False     0.20318554202094674  0.1721195001155138   0.03106604190543294
benchmarks/milestone_1/redir_to_func-redir_to_func/posix.sh  False     0.09733358304947615  0.07701487513259053  0.020318707916885614
benchmarks/milestone_1/unset_var_1/posix.sh                  False     0.3440422499552369   0.3267143329139799   0.017327917041257024
benchmarks/milestone_1/loop_once-useless_test/posix.sh       False     0.04120679199695587  0.03437200002372265  0.006834791973233223
