benchmark                                                    timed_out time                 exec_time            solver_time
benchmarks/commits/unset_var_set_u_2/posix.sh                False     0.04444558289833367  0.040689499815925956 0.003756083082407713
benchmarks/commits/makefile/posix.sh                         False     1.0515617919154465   0.7813340418506414   0.27022775006480515
benchmarks/commits/debootstrap_2/posix.sh                    True      67.31994558311999    67.31985583296046    8.975015953183174e-05
benchmarks/commits/debootstrap/posix.sh                      True      60.45028349990025    60.45020591584034    7.758405990898609e-05
benchmarks/commits/const_cond/posix.sh                       False     0.5651128327008337   0.5650167078711092   9.612482972443104e-05
benchmarks/commits/unset_var_set_u_1/posix.sh                True      66.16797745903023    5.874527334002778    60.29345012502745
benchmarks/commits/ignored_command_v/posix.sh                True      109.88938537612557   109.8892952920869    9.008403867483139e-05
benchmarks/commits/unset_var_3/posix.sh                      True      67.68009970919229    7.672398291993886    60.007701417198405
benchmarks/commits/unset_var_2/posix.sh                      False     0.10412687505595386  0.06813462497666478  0.03599225007928908
benchmarks/commits/unset_var_5/posix.sh                      False     11.413499708054587   9.976092917146161    1.437406790908426
benchmarks/commits/unset_func/posix.sh                       False     0.5252137498464435   0.5251359168905765   7.783295586705208e-05
benchmarks/milestone_2/unset_var-const_if-dead_code/posix.sh False     0.035425125155597925 0.03200066718272865  0.003424457972869277
benchmarks/milestone_2/loop_once-loop_once/posix.sh          False     0.1396732092835009   0.13959104218520224  8.216709829866886e-05
benchmarks/milestone_2/rm_root/posix.sh                      False     0.09086279105395079  0.07848275010474026  0.012380040949210525
benchmarks/milestone_2/loop_once/posix.sh                    False     0.01360091706737876  0.013543416978791356 5.75000885874033e-05
benchmarks/high_profile/c02-n/posix.sh                       True      60.46820816700347    60.46811783290468    9.033409878611565e-05
benchmarks/high_profile/c01-bumblebee/posix.sh               True      61.97331045893952    61.97321691690013    9.354203939437866e-05
benchmarks/high_profile/c03-backup_manager/posix.sh          True      94.26460166578181    94.26451945793815    8.220784366130829e-05
benchmarks/high_profile/w00-itunes/posix.sh                  False     0.04376295884139836  0.026280874852091074 0.017482083989307284
benchmarks/high_profile/w01-squid/posix.sh                   True      61.68404762609862    61.68394570890814    0.000101917190477252
benchmarks/high_profile/c00-steam/posix.sh                   True      64.70800729095936    64.70792199997231    8.529098704457283e-05
benchmarks/web_forums/rm_root_2/posix.sh                     False     32.15243591601029    17.425888374913484   14.726547541096807
benchmarks/web_forums/capturing_empty_output/posix.sh        False     0.039058292051777244 0.038958834018558264 9.945803321897984e-05
benchmarks/web_forums/unexpected_stdin/posix.sh              False     0.12837974983267486  0.08003899990580976  0.0483407499268651
benchmarks/web_forums/unset_var-cmd_always_fails/posix.sh    False     2.381808582926169    1.4942272079642862   0.8875813749618828
benchmarks/web_forums/unset_var/posix.sh                     False     0.023324624868109822 0.017545124981552362 0.00577949988655746
benchmarks/simple_fs/cd_into_file/posix.sh                   False     0.8622390830423683   0.29468591697514057  0.5675531660672277
benchmarks/simple_fs/access_after_mv/posix.sh                False     1.880079791881144    0.6935906249564141   1.18648916692473
benchmarks/simple_fs/overwrite_file/posix.sh                 False     0.07299916702322662  0.05427154200151563  0.018727625021710992
benchmarks/simple_fs/overwrite_file_4/posix.sh               False     0.12280904105864465  0.07971641607582569  0.04309262498281896
benchmarks/simple_fs/overwrite_file_3/posix.sh               False     0.3894111658446491   0.2282701248768717   0.16114104096777737
benchmarks/simple_fs/overwrite_file_2/posix.sh               False     0.13785354094579816  0.06364016584120691  0.07421337510459125
benchmarks/simple_fs/access_del_resource/posix.sh            False     0.19102924899198115  0.12307704100385308  0.06795220798812807
benchmarks/milestone_1/const_loop/posix.sh                   False     0.13330599898472428  0.10094204102642834  0.03236395795829594
benchmarks/milestone_1/redir_to_func-redir_to_func/posix.sh  False     0.11009600013494492  0.07560208300128579  0.034493917133659124
benchmarks/milestone_1/unset_var_1/posix.sh                  False     0.3485726260114461   0.32495870906859636  0.023613916942849755
benchmarks/milestone_1/loop_once-useless_test/posix.sh       False     0.04225229215808213  0.03310254216194153  0.0091497499961406
