benchmark,tool,timed_out,crashed,time,exec_time,solver_time,actual_results,line_numbers,issue_codes,issue_severities,issue_messages_json,issue_count
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/100-files/clean.sh,sash,False,False,0.31457913608755916,0.03105571202468127,0.2835234240628779,,,,,[],0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/100-files/execute.sh,sash,False,False,0.14046156592667103,0.04320609197020531,0.09725547395646572,L6:unbound,6,unbound,error,"[""no definition found for ${BENCHMARK_SCRIPT}""]",1
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/100-files/fetch.sh,sash,False,False,0.17835357610601932,0.0414513930445537,0.13690218306146562,L5:cmd_expected_path_state;L7:loop_once,5;7,cmd_expected_path_state;loop_once,error;warning,"[""command 'mkdir' expects paths that are non-files, but one or more of (Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[d, i, r, n`, ArbitraryType.APPROXIMATION, state<-9151763445082138250>, pre:None, suf:SymStr(parts=('/inputs',)), quoted:True, maybe_empty:True), count=WordCount(min=1, max=1)),) are not"", ""loop for [i] in [[{, 0, ., ., 9, 9, }]]; do (Command: [[e, c, h, o], [V(Normal,False,i,[])]], reds[[FileRedir: To, fd: ('fixed', 1), arg: [Q([V(Normal,False,inputs_dir,[]), /, B(Command: [[p, r, i, n, t, f], [Q([%, 0, 3, d])], [V(Normal,False,i,[])]]), ., t, x, t])]]]) runs only once""]",2
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/100-files/install.sh,sash,False,False,0.016588629921898246,0.004194875946268439,0.012393753975629807,,,,,[],0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/100-files/scripts/main.sh,sash,True,False,1.097901536966674,0.09591678797733039,1.0019847489893436,,,,,[],0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/100-files/validate.sh,sash,False,False,0.015064229140989482,0.005032008048146963,0.01003222109284252,,,,,[],0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/read-write/clean.sh,sash,False,False,0.008125460939481854,0.003003096906468272,0.005122364033013582,,,,,[],0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/read-write/execute.sh,sash,False,False,0.16045216110069305,0.03629493108019233,0.12415723002050072,L6:unbound,6,unbound,error,"[""no definition found for ${BENCHMARK_SCRIPT}""]",1
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/read-write/fetch.sh,sash,False,False,0.021963980165310204,0.004852669080719352,0.017111311084590852,,,,,[],0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/read-write/install.sh,sash,False,False,0.01702675607521087,0.00405620108358562,0.01297055499162525,,,,,[],0
