benchmark,tool,timed_out,crashed,time,exec_time,solver_time,actual_results,line_numbers,issue_codes,issue_severities,issue_messages_json,issue_count
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/100-files/clean.sh,sash,False,False,1.2169881609734148,0.09648224292322993,1.1205059180501848,,,,,[],0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/100-files/execute.sh,sash,False,False,0.14487328112591058,0.0806022280594334,0.06427105306647718,L6:unbound,6,unbound,error,"[""no definition found for ${BENCHMARK_SCRIPT}""]",1
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/100-files/fetch.sh,sash,False,False,0.32715978601481766,0.09601219405885786,0.2311475919559598,L5:cmd_expected_path_state;L7:loop_once,5;7,cmd_expected_path_state;loop_once,error;warning,"[""command 'mkdir' expects paths that are non-files, but one or more of (Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[d, i, r, n`, ArbitraryType.APPROXIMATION, state<8207145086616355517>, pre:None, suf:SymStr(parts=('/inputs',)), quoted:True, maybe_empty:True), count=WordCount(min=1, max=1)),) are not"", ""loop for [i] in [[{, 0, ., ., 9, 9, }]]; do (Command: [[e, c, h, o], [V(Normal,False,i,[])]], reds[[FileRedir: To, fd: ('fixed', 1), arg: [Q([V(Normal,False,inputs_dir,[]), /, B(Command: [[p, r, i, n, t, f], [Q([%, 0, 3, d])], [V(Normal,False,i,[])]]), ., t, x, t])]]]) runs only once""]",2
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/100-files/install.sh,sash,False,False,0.03759357891976833,0.0052500959718599916,0.03234348294790834,,,,,[],0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/100-files/scripts/main.sh,sash,False,False,0.23968392191454768,0.08908859197981656,0.15059532993473113,,,,,[],0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/100-files/validate.sh,sash,False,False,0.036699746968224645,0.00499193905852735,0.031707807909697294,,,,,[],0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/read-write/clean.sh,sash,False,False,0.048641819041222334,0.00866928300820291,0.039972536033019423,,,,,[],0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/read-write/execute.sh,sash,False,False,0.14512584498152137,0.07919783797115088,0.06592800701037049,L6:unbound,6,unbound,error,"[""no definition found for ${BENCHMARK_SCRIPT}""]",1
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/read-write/fetch.sh,sash,False,False,0.04694107384420931,0.00905762892216444,0.03788344492204487,,,,,[],0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/read-write/install.sh,sash,False,False,0.03744706104043871,0.005154667072929442,0.03229239396750927,,,,,[],0
